"","USD1MTD156N","DGS3MO"
"2014-06-06",0.1535,0.04
"2014-06-09",0.15225,0.04
"2014-06-10",0.152,0.04
"2014-06-11",0.15125,0.04
"2014-06-12",0.15175,0.04
"2014-06-13",0.15425,0.04
"2014-06-16",0.154,0.04
"2014-06-17",0.155,0.04
"2014-06-18",0.153,0.03
"2014-06-19",0.15325,0.02
"2014-06-20",0.154,0.02
"2014-06-23",0.152,0.03
"2014-06-24",0.1515,0.03
"2014-06-25",0.151,0.03
"2014-06-26",0.1495,0.04
"2014-06-27",0.1515,0.03
"2014-06-30",0.1552,0.04
"2014-07-01",0.1552,0.02
"2014-07-02",0.1555,0.02
"2014-07-03",0.1555,0.01
"2014-07-04",0.1534,NA
"2014-07-07",0.1534,0.04
"2014-07-08",0.1525,0.03
"2014-07-09",0.15275,0.03
"2014-07-10",0.1515,0.02
"2014-07-11",0.152,0.02
"2014-07-14",0.152,0.03
"2014-07-15",0.1542,0.02
"2014-07-16",0.15545,0.02
"2014-07-17",0.1562,0.02
"2014-07-18",0.15425,0.02
"2014-07-21",0.15475,0.03
"2014-07-22",0.15525,0.03
"2014-07-23",0.155,0.03
"2014-07-24",0.15425,0.03
"2014-07-25",0.156,0.03
"2014-07-28",0.155,0.04
"2014-07-29",0.155,0.02
"2014-07-30",0.1558,0.04
"2014-07-31",0.156,0.03
"2014-08-01",0.156,0.03
"2014-08-04",0.1569,0.04
"2014-08-05",0.1585,0.03
"2014-08-06",0.1588,0.03
"2014-08-07",0.157,0.03
"2014-08-08",0.156,0.03
"2014-08-11",0.1555,0.04
"2014-08-12",0.156,0.03
"2014-08-13",0.155,0.04
"2014-08-14",0.155,0.04
"2014-08-15",0.1555,0.03
"2014-08-18",0.1555,0.03
"2014-08-19",0.1555,0.03
"2014-08-20",0.155,0.04
"2014-08-21",0.155,0.02
"2014-08-22",0.155,0.03
"2014-08-25",NA,0.04
"2014-08-26",0.156,0.03
"2014-08-27",0.1567,0.04
"2014-08-28",0.1545,0.03
"2014-08-29",0.157,0.03
"2014-09-01",0.1565,NA
"2014-09-02",0.1565,0.03
"2014-09-03",0.1561,0.03
"2014-09-04",0.1561,0.03
"2014-09-05",0.1528,0.03
"2014-09-08",0.1535,0.02
"2014-09-09",0.1535,0.02
"2014-09-10",0.1535,0.02
"2014-09-11",0.1536,0.02
"2014-09-12",0.1536,0.02
"2014-09-15",0.1536,0.02
"2014-09-16",0.1535,0.02
"2014-09-17",0.153,0.02
"2014-09-18",0.1535,0.02
"2014-09-19",0.154,0.02
"2014-09-22",0.1545,0.01
"2014-09-23",0.1545,0.01
"2014-09-24",0.1535,0.02
"2014-09-25",0.1515,0.01
"2014-09-26",0.154,0.01
"2014-09-29",0.1525,0.02
"2014-09-30",0.1565,0.02
"2014-10-01",0.152,0.02
"2014-10-02",0.152,0.01
"2014-10-03",0.153,0.01
"2014-10-06",0.153,0.02
"2014-10-07",0.1525,0.02
"2014-10-08",0.1518,0.01
"2014-10-09",0.1527,0.01
"2014-10-10",0.1528,0.01
"2014-10-13",0.1533,NA
"2014-10-14",0.1518,0.02
"2014-10-15",0.1535,0.02
"2014-10-16",0.157,0.03
"2014-10-17",0.1572,0.02
"2014-10-20",0.1557,0.02
"2014-10-21",0.153,0.02
"2014-10-22",0.153,0.02
"2014-10-23",0.152,0.01
"2014-10-24",0.152,0.01
"2014-10-27",0.1525,0.02
"2014-10-28",0.1535,0.02
"2014-10-29",0.154,0.03
"2014-10-30",0.1567,0.01
"2014-10-31",0.1559,0.01
"2014-11-03",0.1555,0.02
"2014-11-04",0.1555,0.03
"2014-11-05",0.1555,0.03
"2014-11-06",0.1555,0.03
"2014-11-07",0.1573,0.03
"2014-11-10",0.1543,0.02
"2014-11-11",0.1533,NA
"2014-11-12",0.1528,0.02
"2014-11-13",0.1547,0.02
"2014-11-14",0.153,0.02
"2014-11-17",0.154,0.03
"2014-11-18",0.155,0.02
"2014-11-19",0.155,0.01
"2014-11-20",0.155,0.02
"2014-11-21",0.15525,0.01
"2014-11-24",0.1535,0.02
"2014-11-25",0.15625,0.02
"2014-11-26",0.15575,0.02
"2014-11-27",0.155,NA
"2014-11-28",0.154,0.02
"2014-12-01",0.15775,0.03
"2014-12-02",0.15825,0.03
"2014-12-03",0.157,0.01
"2014-12-04",0.1572,0.02
"2014-12-05",0.158,0.02
"2014-12-08",0.1617,0.03
"2014-12-09",0.1585,0.04
"2014-12-10",0.1608,0.03
"2014-12-11",0.1608,0.03
"2014-12-12",0.161,0.02
"2014-12-15",0.162,0.04
"2014-12-16",0.162,0.03
"2014-12-17",0.1641,0.03
"2014-12-18",0.16545,0.04
"2014-12-19",0.16425,0.04
"2014-12-22",0.167,0.05
"2014-12-23",0.1695,0.03
"2014-12-24",0.16875,0.01
"2014-12-25",NA,NA
"2014-12-26",NA,0.01
"2014-12-29",0.16925,0.03
"2014-12-30",0.1695,0.03
"2014-12-31",0.17125,0.04
"2015-01-01",NA,NA
"2015-01-02",0.1675,0.02
"2015-01-05",0.168,0.03
"2015-01-06",0.16775,0.03
"2015-01-07",0.1665,0.03
"2015-01-08",0.16625,0.03
"2015-01-09",0.16675,0.02
"2015-01-12",0.1665,0.03
"2015-01-13",0.1665,0.03
"2015-01-14",0.16825,0.04
"2015-01-15",0.168,0.03
"2015-01-16",0.168,0.03
"2015-01-19",0.16875,NA
"2015-01-20",0.1685,0.03
"2015-01-21",0.16675,0.03
"2015-01-22",0.16825,0.03
"2015-01-23",0.16775,0.02
"2015-01-26",0.169,0.03
"2015-01-27",0.168,0.02
"2015-01-28",0.1705,0.02
"2015-01-29",0.1709,0.03
"2015-01-30",0.17125,0.02
"2015-02-02",0.1695,0.02
"2015-02-03",0.171,0.02
"2015-02-04",0.1735,0.01
"2015-02-05",0.171,0.02
"2015-02-06",0.1715,0.02
"2015-02-09",0.1722,0.01
"2015-02-10",0.1717,0.01
"2015-02-11",0.1717,0.01
"2015-02-12",0.172,0.02
"2015-02-13",0.173,0.01
"2015-02-16",0.173,NA
"2015-02-17",0.1735,0.02
"2015-02-18",0.1735,0.02
"2015-02-19",0.1735,0.02
"2015-02-20",0.1715,0.02
"2015-02-23",0.171,0.02
"2015-02-24",0.1715,0.02
"2015-02-25",0.172,0.02
"2015-02-26",0.1719,0.03
"2015-02-27",0.173,0.02
"2015-03-02",0.1727,0.02
"2015-03-03",0.173,0.02
"2015-03-04",0.175,0.01
"2015-03-05",0.175,0.02
"2015-03-06",0.175,0.01
"2015-03-09",0.1765,0.02
"2015-03-10",0.1779,0.02
"2015-03-11",0.176,0.03
"2015-03-12",0.1745,0.03
"2015-03-13",0.1765,0.03
"2015-03-16",0.177,0.05
"2015-03-17",0.1775,0.05
"2015-03-18",0.176,0.03
"2015-03-19",0.17325,0.03
"2015-03-20",0.174,0.01
"2015-03-23",0.17375,0.03
"2015-03-24",0.17275,0.02
"2015-03-25",0.1756,0.04
"2015-03-26",0.17775,0.03
"2015-03-27",0.178,0.04
"2015-03-30",0.17925,0.04
"2015-03-31",0.17625,0.03
"2015-04-01",0.17755,0.03
"2015-04-02",0.17975,0.02
"2015-04-03",NA,0.02
"2015-04-06",NA,0.03
"2015-04-07",0.18015,0.02
"2015-04-08",0.18095,0.03
"2015-04-09",0.18,0.03
"2015-04-10",0.1785,0.02
"2015-04-13",0.1815,0.03
"2015-04-14",0.1825,0.02
"2015-04-15",0.1804,0.02
"2015-04-16",0.18055,0.02
"2015-04-17",0.18025,0.01
"2015-04-20",0.1805,0.03
"2015-04-21",0.1815,0.03
"2015-04-22",0.18175,0.03
"2015-04-23",0.18125,0.03
"2015-04-24",0.1815,0.03
"2015-04-27",0.18125,0.02
"2015-04-28",0.18425,0.02
"2015-04-29",0.18025,0.01
"2015-04-30",0.181,0.01
"2015-05-01",0.18225,0.01
"2015-05-04",NA,0.02
"2015-05-05",0.1805,0.01
"2015-05-06",0.18025,0.02
"2015-05-07",0.1815,0.01
"2015-05-08",0.18475,0.01
"2015-05-11",0.1856,0.02
"2015-05-12",0.1856,0.03
"2015-05-13",0.1856,0.02
"2015-05-14",0.18335,0.01
"2015-05-15",0.1862,0.02
"2015-05-18",0.184,0.02
"2015-05-19",0.18675,0.02
"2015-05-20",0.18475,0.02
"2015-05-21",0.18475,0.02
"2015-05-22",0.18485,0.02
"2015-05-25",NA,NA
"2015-05-26",0.1863,0.02
"2015-05-27",0.18535,0.01
"2015-05-28",0.184,0.01
"2015-05-29",0.184,0.01
"2015-06-01",0.183,0.02
"2015-06-02",0.1848,0.01
"2015-06-03",0.185,0.02
"2015-06-04",0.18405,0.02
"2015-06-05",0.183,0.03
"2015-06-08",0.1854,0.02
"2015-06-09",0.1875,0.02
"2015-06-10",0.18875,0.02
"2015-06-11",0.1855,0.01
"2015-06-12",0.18475,0.02
"2015-06-15",0.18525,0.02
"2015-06-16",0.185,0.01
"2015-06-17",0.1875,0.01
"2015-06-18",0.18675,0.01
"2015-06-19",0.187,0.01
"2015-06-22",0.187,0.01
"2015-06-23",0.187,0.01
"2015-06-24",0.1865,0.01
"2015-06-25",0.186,0.01
"2015-06-26",0.1866,0.01
"2015-06-29",0.1866,0.02
"2015-06-30",0.1865,0.01
"2015-07-01",0.185,0.01
"2015-07-02",0.18815,0.01
"2015-07-03",0.1884,NA
"2015-07-06",0.1865,0.02
"2015-07-07",0.1895,0.02
"2015-07-08",0.1885,0.02
"2015-07-09",0.1867,0.03
"2015-07-10",0.186,0.01
"2015-07-13",0.1873,0.02
"2015-07-14",0.187,0.01
"2015-07-15",0.186,0.02
"2015-07-16",0.188,0.02
"2015-07-17",0.1905,0.03
"2015-07-20",0.189,0.04
"2015-07-21",0.185,0.03
"2015-07-22",0.187,0.04
"2015-07-23",0.1905,0.03
"2015-07-24",0.189,0.04
"2015-07-27",0.189,0.05
"2015-07-28",0.1908,0.05
"2015-07-29",0.18955,0.06
"2015-07-30",0.1885,0.07
"2015-07-31",0.19175,0.08
"2015-08-03",0.1905,0.08
"2015-08-04",0.19075,0.08
"2015-08-05",0.1935,0.08
"2015-08-06",0.1915,0.04
"2015-08-07",0.19125,0.06
"2015-08-10",0.19255,0.12
"2015-08-11",0.19345,0.1
"2015-08-12",0.194,0.1
"2015-08-13",0.1976,0.1
"2015-08-14",0.1996,0.09
"2015-08-17",0.2046,0.1
"2015-08-18",0.20275,0.07
"2015-08-19",0.202,0.05
"2015-08-20",0.2004,0.02
"2015-08-21",0.1994,0.03
"2015-08-24",0.1994,0.06
"2015-08-25",0.19775,0.07
"2015-08-26",0.198,0.06
"2015-08-27",0.197,0.06
"2015-08-28",0.19855,0.06
"2015-08-31",NA,0.08
"2015-09-01",0.2012,0.03
"2015-09-02",0.2028,0.03
"2015-09-03",0.2043,0.02
"2015-09-04",0.19925,0.02
"2015-09-07",0.2027,NA
"2015-09-08",0.203,0.06
"2015-09-09",0.204,0.03
"2015-09-10",0.20635,0.02
"2015-09-11",0.20655,0.04
"2015-09-14",0.209,0.07
"2015-09-15",0.20725,0.07
"2015-09-16",0.2128,0.06
"2015-09-17",0.216,0.01
"2015-09-18",0.1958,0
"2015-09-21",0.195,0.01
"2015-09-22",0.1956,0
"2015-09-23",0.1939,0.01
"2015-09-24",0.1943,0.01
"2015-09-25",0.1943,0
"2015-09-28",0.1936,0.01
"2015-09-29",0.193,0.01
"2015-09-30",0.193,0
"2015-10-01",0.194,0
"2015-10-02",0.1947,0
"2015-10-05",0.19375,0.01
"2015-10-06",0.1941,0
"2015-10-07",0.19605,0
"2015-10-08",0.19545,0
"2015-10-09",0.19685,0.01
"2015-10-12",0.19325,NA
"2015-10-13",0.19575,0.01
"2015-10-14",0.199,0
"2015-10-15",0.19675,0.01
"2015-10-16",0.19425,0.01
"2015-10-19",0.196,0.02
"2015-10-20",0.1965,0.02
"2015-10-21",0.1948,0.01
"2015-10-22",0.19695,0
"2015-10-23",0.1935,0.01
"2015-10-26",0.19355,0.02
"2015-10-27",0.19075,0.03
"2015-10-28",0.1883,0.04
"2015-10-29",0.193,0.07
"2015-10-30",0.192,0.08
"2015-11-02",0.19,0.08
"2015-11-03",0.1922,0.06
"2015-11-04",0.1932,0.05
"2015-11-05",0.19475,0.05
"2015-11-06",0.1945,0.08
"2015-11-09",0.197,0.14
"2015-11-10",0.1955,0.13
"2015-11-11",0.19575,NA
"2015-11-12",0.197,0.14
"2015-11-13",0.19725,0.14
"2015-11-16",0.19925,0.15
"2015-11-17",0.2025,0.14
"2015-11-18",0.20675,0.12
"2015-11-19",0.21325,0.11
"2015-11-20",0.2115,0.12
"2015-11-23",0.221,0.14
"2015-11-24",0.225,0.16
"2015-11-25",0.2315,0.19
"2015-11-26",0.23275,NA
"2015-11-27",0.24375,0.18
"2015-11-30",0.243,0.22
"2015-12-01",0.24375,0.21
"2015-12-02",0.251,0.21
"2015-12-03",0.2686,0.21
"2015-12-04",0.2755,0.23
"2015-12-07",0.287,0.29
"2015-12-08",0.2931,0.27
"2015-12-09",0.3005,0.26
"2015-12-10",0.317,0.24
"2015-12-11",0.3305,0.23
"2015-12-14",0.3445,0.26
"2015-12-15",0.3505,0.25
"2015-12-16",0.36,0.27
"2015-12-17",0.4021,0.23
"2015-12-18",0.413,0.19
"2015-12-21",0.4195,0.24
"2015-12-22",0.4175,0.21
"2015-12-23",0.4216,0.2
"2015-12-24",0.4219,0.2
"2015-12-25",NA,NA
"2015-12-28",NA,0.23
"2015-12-29",0.4239,0.23
"2015-12-30",0.4275,0.21
"2015-12-31",0.4295,0.16
"2016-01-01",NA,NA
"2016-01-04",0.4225,0.22
"2016-01-05",0.422,0.2
"2016-01-06",0.4235,0.21
"2016-01-07",0.4235,0.2
"2016-01-08",0.4238,0.2
"2016-01-11",0.424,0.21
"2016-01-12",0.4245,0.21
"2016-01-13",0.4255,0.22
"2016-01-14",0.4255,0.25
"2016-01-15",0.4255,0.24
"2016-01-18",0.426,NA
"2016-01-19",0.425,0.26
"2016-01-20",0.4253,0.26
"2016-01-21",0.4265,0.28
"2016-01-22",0.4255,0.31
"2016-01-25",0.4306,0.31
"2016-01-26",0.4306,0.31
"2016-01-27",0.428,0.32
"2016-01-28",0.4262,0.35
"2016-01-29",0.425,0.33
"2016-02-01",0.427,0.35
"2016-02-02",0.4285,0.34
"2016-02-03",0.4285,0.33
"2016-02-04",0.4277,0.29
"2016-02-05",0.4289,0.3
"2016-02-08",0.42925,0.32
"2016-02-09",0.4285,0.3
"2016-02-10",0.4265,0.31
"2016-02-11",0.427,0.28
"2016-02-12",0.4305,0.3
"2016-02-15",0.42925,NA
"2016-02-16",0.4295,0.3
"2016-02-17",0.43005,0.3
"2016-02-18",0.432,0.3
"2016-02-19",0.4335,0.31
"2016-02-22",0.4335,0.33
"2016-02-23",0.4358,0.32
"2016-02-24",0.4338,0.33
"2016-02-25",0.4385,0.32
"2016-02-26",0.4385,0.33
"2016-02-29",0.4405,0.33
"2016-03-01",0.43525,0.33
"2016-03-02",0.4376,0.36
"2016-03-03",0.4405,0.28
"2016-03-04",0.438,0.29
"2016-03-07",0.4405,0.32
"2016-03-08",0.44185,0.29
"2016-03-09",0.438,0.3
"2016-03-10",0.4381,0.32
"2016-03-11",0.4362,0.33
"2016-03-14",0.4413,0.34
"2016-03-15",0.44125,0.34
"2016-03-16",0.4399,0.31
"2016-03-17",0.4321,0.29
"2016-03-18",0.4283,0.3
"2016-03-21",0.4318,0.31
"2016-03-22",0.4315,0.3
"2016-03-23",0.433,0.3
"2016-03-24",0.435,0.3
"2016-03-25",NA,NA
"2016-03-28",NA,0.29
"2016-03-29",0.4329,0.23
"2016-03-30",0.434,0.2
"2016-03-31",0.43725,0.21
"2016-04-01",0.43735,0.23
"2016-04-04",0.4402,0.23
"2016-04-05",0.4385,0.23
"2016-04-06",0.439,0.23
"2016-04-07",0.43645,0.23
"2016-04-08",0.4347,0.23
"2016-04-11",0.4359,0.23
"2016-04-12",0.43715,0.22
"2016-04-13",0.43275,0.23
"2016-04-14",0.43625,0.22
"2016-04-15",0.43625,0.22
"2016-04-18",0.43875,0.22
"2016-04-19",0.44115,0.21
"2016-04-20",0.44125,0.23
"2016-04-21",0.43885,0.23
"2016-04-22",0.43645,0.23
"2016-04-25",0.43695,0.25
"2016-04-26",0.4377,0.24
"2016-04-27",0.4352,0.24
"2016-04-28",0.4388,0.22
"2016-04-29",0.43575,0.22
"2016-05-02",NA,0.22
"2016-05-03",0.4359,0.21
"2016-05-04",0.4359,0.19
"2016-05-05",0.43715,0.2
"2016-05-06",NA,0.19
"2016-05-09",0.43865,0.24
"2016-05-10",0.4373,0.24
"2016-05-11",0.43465,0.26
"2016-05-12",0.43445,0.27
"2016-05-13",0.43395,0.29
"2016-05-16",0.4362,0.28
"2016-05-17",0.4387,0.28
"2016-05-18",0.43845,0.3
"2016-05-19",0.443,0.31
"2016-05-20",0.44325,0.33
"2016-05-23",0.446,0.35
"2016-05-24",0.4442,0.35
"2016-05-25",0.4497,0.33
"2016-05-26",0.45445,0.31
"2016-05-27",0.45665,0.32
"2016-05-30",NA,NA
"2016-05-31",0.46885,0.34
"2016-06-01",0.46955,0.3
"2016-06-02",0.46305,0.29
"2016-06-03",0.4648,0.3
"2016-06-06",0.44705,0.28
"2016-06-07",0.4458,0.28
"2016-06-08",0.4453,0.24
"2016-06-09",0.44705,0.26
"2016-06-10",0.44655,0.26
"2016-06-13",0.44205,0.27
"2016-06-14",0.4423,0.27
"2016-06-15",0.44605,0.26
"2016-06-16",0.44805,0.27
"2016-06-17",0.4478,0.27
"2016-06-20",0.44805,0.28
"2016-06-21",0.4508,0.27
"2016-06-22",0.45205,0.27
"2016-06-23",0.4533,0.31
"2016-06-24",0.4493,0.27
"2016-06-27",0.4588,0.27
"2016-06-28",0.4603,0.26
"2016-06-29",0.46655,0.26
"2016-06-30",0.46505,0.26
"2016-07-01",0.46755,0.28
"2016-07-04",0.46955,NA
"2016-07-05",0.4703,0.28
"2016-07-06",0.47255,0.27
"2016-07-07",0.4743,0.29
"2016-07-08",0.4758,0.28
"2016-07-11",0.47785,0.31
"2016-07-12",0.47935,0.29
"2016-07-13",0.48135,0.31
"2016-07-14",0.4821,0.32
"2016-07-15",0.4833,0.32
"2016-07-18",0.48655,0.32
"2016-07-19",0.4853,0.31
"2016-07-20",0.4874,0.32
"2016-07-21",0.4879,0.32
"2016-07-22",0.4904,0.33
"2016-07-25",0.4909,0.32
"2016-07-26",0.49265,0.31
"2016-07-27",0.49565,0.31
"2016-07-28",0.4939,0.25
"2016-07-29",0.4959,0.28
"2016-08-01",0.4939,0.29
"2016-08-02",0.4939,0.29
"2016-08-03",0.4969,0.28
"2016-08-04",0.4984,0.26
"2016-08-05",0.5039,0.28
"2016-08-08",0.5119,0.31
"2016-08-09",0.51315,0.29
"2016-08-10",0.51765,0.28
"2016-08-11",0.50765,0.28
"2016-08-12",0.50665,0.29
"2016-08-15",0.50744,0.31
"2016-08-16",0.50744,0.27
"2016-08-17",0.51411,0.3
"2016-08-18",0.51244,0.3
"2016-08-19",0.52106,0.3
"2016-08-22",0.52217,0.29
"2016-08-23",0.52439,0.3
"2016-08-24",0.51994,0.31
"2016-08-25",0.52383,0.33
"2016-08-26",0.52439,0.34
"2016-08-29",NA,0.33
"2016-08-30",0.52322,0.33
"2016-08-31",0.52489,0.33
"2016-09-01",0.52294,0.33
"2016-09-02",0.52572,0.33
"2016-09-05",0.51933,NA
"2016-09-06",0.51656,0.32
"2016-09-07",0.51322,0.34
"2016-09-08",0.51822,0.35
"2016-09-09",0.52689,0.35
"2016-09-12",0.52772,0.37
"2016-09-13",0.52428,0.36
"2016-09-14",0.52956,0.33
"2016-09-15",0.53094,0.29
"2016-09-16",0.53178,0.3
"2016-09-19",0.53617,0.3
"2016-09-20",0.54306,0.3
"2016-09-21",0.54633,0.22
"2016-09-22",0.52528,0.18
"2016-09-23",0.52222,0.18
"2016-09-26",0.52444,0.25
"2016-09-27",0.52667,0.26
"2016-09-28",0.52438,0.27
"2016-09-29",0.52722,0.26
"2016-09-30",0.53111,0.29
"2016-10-03",0.52833,0.32
"2016-10-04",0.52722,0.33
"2016-10-05",0.52567,0.32
"2016-10-06",0.52956,0.33
"2016-10-07",0.529,0.33
"2016-10-10",0.52956,NA
"2016-10-11",0.53067,0.35
"2016-10-12",0.53456,0.37
"2016-10-13",0.53456,0.3
"2016-10-14",0.53567,0.32
"2016-10-17",0.52789,0.34
"2016-10-18",0.52567,0.34
"2016-10-19",0.52456,0.35
"2016-10-20",0.524,0.35
"2016-10-21",0.534,0.34
"2016-10-24",0.534,0.33
"2016-10-25",0.53589,0.34
"2016-10-26",0.53478,0.33
"2016-10-27",0.53433,0.3
"2016-10-28",0.53267,0.3
"2016-10-31",0.53378,0.34
"2016-11-01",0.53044,0.35
"2016-11-02",0.532,0.37
"2016-11-03",0.53256,0.38
"2016-11-04",0.53533,0.38
"2016-11-07",0.53533,0.41
"2016-11-08",0.537,0.43
"2016-11-09",0.53644,0.45
"2016-11-10",0.53817,0.48
"2016-11-11",0.53817,NA
"2016-11-14",0.54206,0.55
"2016-11-15",0.55011,0.51
"2016-11-16",0.55456,0.47
"2016-11-17",0.56178,0.44
"2016-11-18",0.566,0.44
"2016-11-21",0.56778,0.46
"2016-11-22",0.58422,0.49
"2016-11-23",0.592,0.51
"2016-11-24",0.60256,NA
"2016-11-25",0.60589,0.49
"2016-11-28",0.60561,0.48
"2016-11-29",0.61672,0.48
"2016-11-30",0.62367,0.48
"2016-12-01",0.6345,0.48
"2016-12-02",0.64667,0.49
"2016-12-05",0.65194,0.49
"2016-12-06",0.64889,0.49
"2016-12-07",0.65417,0.52
"2016-12-08",0.66389,0.51
"2016-12-09",0.68,0.54
"2016-12-12",0.69472,0.51
"2016-12-13",0.70389,0.54
"2016-12-14",0.70728,0.55
"2016-12-15",0.73622,0.51
"2016-12-16",0.739,0.51
"2016-12-19",0.744,0.52
"2016-12-20",0.749,0.52
"2016-12-21",0.755,0.52
"2016-12-22",0.75611,0.51
"2016-12-23",0.76111,0.52
"2016-12-26",NA,NA
"2016-12-27",NA,0.51
"2016-12-28",0.77,0.53
"2016-12-29",0.77111,0.47
"2016-12-30",0.77167,0.51
"2017-01-02",NA,NA
"2017-01-03",0.77333,0.53
"2017-01-04",0.76556,0.53
"2017-01-05",0.76556,0.52
"2017-01-06",0.76333,0.53
"2017-01-09",0.76333,0.5
"2017-01-10",0.765,0.52
"2017-01-11",0.76722,0.52
"2017-01-12",0.76722,0.52
"2017-01-13",0.76833,0.53
"2017-01-16",0.76778,NA
"2017-01-17",0.76944,0.55
"2017-01-18",0.77667,0.53
"2017-01-19",0.77639,0.52
"2017-01-20",0.77528,0.5
"2017-01-23",0.77111,0.51
"2017-01-24",0.77333,0.51
"2017-01-25",0.77611,0.5
"2017-01-26",0.77611,0.51
"2017-01-27",0.77833,0.52
"2017-01-30",0.78,0.51
"2017-01-31",0.77944,0.52
"2017-02-01",0.78,0.51
"2017-02-02",0.77667,0.52
"2017-02-03",0.77556,0.51
"2017-02-06",0.77528,0.53
"2017-02-07",0.77278,0.53
"2017-02-08",0.77167,0.54
"2017-02-09",0.77056,0.54
"2017-02-10",0.77111,0.55
"2017-02-13",0.77,0.52
"2017-02-14",0.77,0.54
"2017-02-15",0.77222,0.54
"2017-02-16",0.78056,0.53
"2017-02-17",0.77944,0.53
"2017-02-20",0.77722,NA
"2017-02-21",0.77944,0.53
"2017-02-22",0.77944,0.52
"2017-02-23",0.77833,0.51
"2017-02-24",0.78056,0.52
"2017-02-27",0.78444,0.5
"2017-02-28",0.78889,0.53
"2017-03-01",0.81056,0.63
"2017-03-02",0.83,0.67
"2017-03-03",0.83444,0.71
"2017-03-06",0.84667,0.74
"2017-03-07",0.85444,0.76
"2017-03-08",0.85778,0.73
"2017-03-09",0.88139,0.73
"2017-03-10",0.89056,0.75
"2017-03-13",0.91222,0.79
"2017-03-14",0.92833,0.78
"2017-03-15",0.94278,0.73
"2017-03-16",0.97833,0.73
"2017-03-17",0.97611,0.73
"2017-03-20",0.97722,0.76
"2017-03-21",0.97722,0.77
"2017-03-22",0.98389,0.77
"2017-03-23",0.98167,0.76
"2017-03-24",0.98278,0.78
"2017-03-27",0.98222,0.78
"2017-03-28",0.98222,0.78
"2017-03-29",0.98222,0.78
"2017-03-30",0.98278,0.78
"2017-03-31",0.98278,0.76
"2017-04-03",0.98333,0.79
"2017-04-04",0.98611,0.79
"2017-04-05",0.98556,0.8
"2017-04-06",0.98944,0.79
"2017-04-07",0.99,0.82
"2017-04-10",NA,0.82
"2017-04-11",0.99,0.82
"2017-04-12",0.99389,0.81
"2017-04-13",0.99444,0.81
"2017-04-14",NA,NA
"2017-04-17",NA,0.83
"2017-04-18",0.99278,0.82
"2017-04-19",0.99111,0.81
"2017-04-20",0.98833,0.79
"2017-04-21",0.99056,0.79
"2017-04-24",0.99111,0.81
"2017-04-25",0.99222,0.82
"2017-04-26",0.99278,0.83
"2017-04-27",0.995,0.81
"2017-04-28",0.995,0.8
"2017-05-01",NA,0.83
"2017-05-02",0.99278,0.82
"2017-05-03",0.99167,0.85
"2017-05-04",0.99278,0.86
"2017-05-05",0.99444,0.9
"2017-05-08",0.99411,0.91
"2017-05-09",0.98856,0.91
"2017-05-10",0.98856,0.9
"2017-05-11",0.98911,0.89
"2017-05-12",0.99244,0.88
"2017-05-15",1.00078,0.9
"2017-05-16",0.99911,0.9
"2017-05-17",1.00356,0.9
"2017-05-18",1.00994,0.93
"2017-05-19",1.01711,0.92
"2017-05-22",1.02939,0.93
"2017-05-23",1.02356,0.92
"2017-05-24",1.03272,0.93
"2017-05-25",1.04383,0.94
"2017-05-26",1.04467,0.94
"2017-05-29",NA,NA
"2017-05-30",1.0505,0.93
"2017-05-31",1.06033,0.98
"2017-06-01",1.07589,0.98
"2017-06-02",1.08617,0.98
"2017-06-05",1.08422,0.96
"2017-06-06",1.08867,0.97
"2017-06-07",1.096,1
"2017-06-08",1.11711,1.01
"2017-06-09",1.12711,1.01
"2017-06-12",1.13933,0.98
"2017-06-13",1.15889,1
"2017-06-14",1.17167,1.01
"2017-06-15",1.20944,1.02
"2017-06-16",1.21222,1.03
"2017-06-19",1.21389,1.02
"2017-06-20",1.21556,1.01
"2017-06-21",1.21556,0.99
"2017-06-22",1.21611,0.96
"2017-06-23",1.22,0.97
"2017-06-26",1.22211,0.99
"2017-06-27",1.22378,1
"2017-06-28",1.22611,1.02
"2017-06-29",1.22722,1.04
"2017-06-30",1.22389,1.03
"2017-07-03",1.22689,1.06
"2017-07-04",1.22333,NA
"2017-07-05",1.22333,1.05
"2017-07-06",1.22444,1.04
"2017-07-07",1.22633,1.05
"2017-07-10",1.22389,1.04
"2017-07-11",1.22389,1.05
"2017-07-12",1.22444,1.05
"2017-07-13",1.22556,1.05
"2017-07-14",1.22611,1.04
"2017-07-17",1.22833,1.07
"2017-07-18",1.22778,1.07
"2017-07-19",1.22889,1.11
"2017-07-20",1.22722,1.15
"2017-07-21",1.23222,1.16
"2017-07-24",1.23278,1.17
"2017-07-25",1.23278,1.18
"2017-07-26",1.23333,1.13
"2017-07-27",1.23389,1.11
"2017-07-28",1.23167,1.08
"2017-07-31",1.23167,1.07
"2017-08-01",1.23167,1.08
"2017-08-02",1.23056,1.08
"2017-08-03",1.23056,1.08
"2017-08-04",1.22889,1.08
"2017-08-07",1.22889,1.02
"2017-08-08",1.23056,1.06
"2017-08-09",1.22889,1.06
"2017-08-10",1.22889,1.05
"2017-08-11",1.22667,1.03
"2017-08-14",1.22778,1.02
"2017-08-15",1.22833,1.04
"2017-08-16",1.22833,1.02
"2017-08-17",1.23056,1
"2017-08-18",1.235,1.02
"2017-08-21",1.23556,1
"2017-08-22",1.23611,1
"2017-08-23",1.23444,1
